DateTime,AddedIPs,RemovedIPs
1591924922,6,4
1591926121,0,2
1591926721,1,0
1591927322,0,1
1591928521,2,0
1591929721,2,5
1591930921,1,0
1591932122,3,4
1591933322,2,0
1591933921,2,5
1591935122,3,0
1591936322,1,1
1591936922,3,1
1591938121,2,0
1591939322,2,6
1591940521,1,3
1591942922,1,2
1591944122,2,0
1591945321,0,4
1591947121,0,2
1591948321,0,3
1591948921,2,0
1591950121,0,1
1591950721,0,4
1591951921,2,0
1591952522,0,1
1591954922,0,2
1591956121,3,3
1591956722,0,2
1591958521,0,4
1591959121,0,4
1591960921,0,1
1591961521,3,0
1591963321,0,3
1591965121,0,1
1591966921,1,3
1591968721,0,4
1591969321,1,1
1591969921,1,0
1591971721,1,3
1591972922,1,17
1591973521,0,15
1591974121,2,1
1591974721,1,3
1591976521,1,1
1591977721,5,3
1591978921,10,2
1591981321,2,1
1591981921,0,1
1591983121,1,0
1591984322,2,3
1591984921,1,0
1591986121,6,1
1591986722,0,1
1591987922,5,4
1591988521,3,0
1591989721,15,0
1591990921,1,1
1591991521,1,0
1591992121,2,2
1591993322,1,1
1591995721,2,6
1591998122,2,5
1591998721,3,0
1592000521,2,3
1592001721,4,0
1592002921,0,3
1592003522,1,0
1592004721,1,0
1592005921,4,0
1592006521,5,2
1592007721,3,2
1592008321,1,0
1592010121,0,1
1592011322,2,0
1592012521,2,5
1592013721,2,2
1592014921,0,2
1592015521,2,25
1592016721,5,0
1592017321,0,3
1592017921,1,1
1592019121,1,1
1592019721,1,2
1592021521,2,0
1592022721,0,1
1592023921,1,1
1592025722,2,0
1592026321,0,1
1592026922,3,1
1592028121,1,0
1592028721,2,0
1592029322,0,2
1592030522,4,0
1592031121,1,2
1592033521,0,1
1592034121,0,2
1592035322,0,1
1592036324,0,2
1592037721,3,1
1592038922,1,1
1592039521,0,1
1592040722,2,5
1592041921,1,2
1592042521,1,2
1592043721,0,1
1592044921,0,4
1592045521,0,3
1592047322,0,1
1592048521,1,7
1592050322,11,2
1592051521,2,0
1592052121,1,1
1592052721,1,0
1592053321,1,0
1592054521,2,3
1592055721,4,14
1592056321,1,14
1592056921,1,0
1592057521,0,1
1592058121,0,2
1592059922,0,2
1592061121,0,2
1592062921,3,0
1592064121,7,2
1592065322,2,3
1592066521,3,1
1592067121,4,0
1592067721,1,1
1592068321,1,1
1592069521,2,1
1592070121,0,1
1592071321,1,4
1592072521,0,1
1592074922,0,1
1592075521,0,3
1592077321,0,7
1592078521,3,0
1592079721,3,3
1592080921,2,3
1592082121,1,0
1592083921,0,5
1592085121,2,2
1592086321,3,0
1592087521,3,2
1592088721,2,1
1592090521,1,0
1592091721,3,5
1592092921,0,2
1592094122,1,1
1592094721,0,1
1592095921,1,0
1592097722,0,2
1592098921,1,3
1592100121,2,1
1592101321,2,0
1592102522,1,0
1592103721,3,1
1592104321,1,3
1592105521,1,0
1592106721,0,1
1592107321,0,6
1592113321,0,3
1592114522,1,3
1592115122,1,1
1592116921,2,0
1592117521,0,31
1592118722,0,12
1592119921,1,3
1592121721,3,1
1592122922,1,0
1592124121,0,3
1592124722,0,1
1592125921,0,2
